topic,topic_title,category,node,node_id,company,ticker,country,share,products,note,src
power,AI 資料中心 電源 / 散熱供應鏈,hw,被動元件 MLCC / 電感,p-passive,華新科 Walsin,2492.TW,TW,MLCC 台廠 #2,MLCC/晶片電阻,AI 伺服器配套,
power,AI 資料中心 電源 / 散熱供應鏈,hw,冷板 cold plate / 水冷板,t-coldplate,奇鋐 AVC,3017.TW,TW,水冷板 #1,cold plate/水冷板/微通道,GB300 主供、5 月營收 158.7 億 YoY+60.6%、前 5 月 YoY+90.3% 創同期新高,https://www.sinotrade.com.tw/richclub/hotstock/11%E6%9C%88%E6%95%A3%E7%86%B1%E6%97%8F%E7%BE%A4%E7%87%9F%E6%94%B6%E4%B8%80%E8%A1%A8%E7%9C%8B%E6%87%82-AI%E6%B6%B2%E5%86%B7%E6%95%A3%E7%86%B1%E5%85%A8%E9%9D%A2%E5%99%B4%E7%99%BC-%E5%A5%87%E9%8B%90%E9%80%A3-10-%E6%9C%88%E5%89%B5%E9%AB%98-%E9%9B%99%E9%B4%BB%E5%81%A5%E7%AD%96%E9%BD%8A%E6%8F%9A-%E8%82%A1%E5%B8%82%E8%A9%B1%E9%A1%8C-6938c869882eec4a6b19f926
power,AI 資料中心 電源 / 散熱供應鏈,hw,冷板 cold plate / 水冷板,t-coldplate,雙鴻 Auras,3324.TW,TW,水冷板 #2,cold plate/微通道,2025 EPS 28.26 創高,https://statementdog.com/news/15880
power,AI 資料中心 電源 / 散熱供應鏈,hw,冷板 cold plate / 水冷板,t-coldplate,健策 Jentech,3653.TW,TW,封裝級 lid/IHS,CoWoS lid/IHS/In-TIM,最貼 CoWoS 製程散熱單點,
power,AI 資料中心 電源 / 散熱供應鏈,hw,冷板 cold plate / 水冷板,t-coldplate,Boyd Thermal (Eaton),ETN,US,國際冷板（併入 Eaton）,cold plate/CDU/液冷模組,Eaton 2026-03 以 95 億美元收購 Boyd Thermal（2026E 營收貢獻上修至 ~17 億美元）、grid-to-chip 整合,https://www.datacenterdynamics.com/en/news/eaton-acquires-boyd-thermal-for-95bn-to-further-liquid-cooling-portfolio/
power,AI 資料中心 電源 / 散熱供應鏈,hw,CDU 冷卻液分配單元,t-cdu,台達電 Delta,2308.TW,TW,整櫃 CDU,in-rack/in-row CDU,電源散熱整合,
power,AI 資料中心 電源 / 散熱供應鏈,hw,CDU 冷卻液分配單元,t-cdu,Vertiv,VRT,US,CDU 國際領導,Liebert in-row/in-rack CDU,Nvidia 參考設計,
power,AI 資料中心 電源 / 散熱供應鏈,hw,CDU 冷卻液分配單元,t-cdu,高力 Kaori,8996.TW,TW,熱交換+CDU,板式熱交換器/CDU,Nvidia 認證（待證）,https://money.udn.com/money/story/5607/9329876
power,AI 資料中心 電源 / 散熱供應鏈,hw,CDU 冷卻液分配單元,t-cdu,廣運金運 Kenmec,6125.TW,TW,大型 CDU,2.5MW 超大型液冷 CDU,Redfish、進軍日本算力,https://finance.ettoday.net/news/3083271
power,AI 資料中心 電源 / 散熱供應鏈,hw,CDU 冷卻液分配單元,t-cdu,Boyd Thermal(Eaton) / 雙鴻,ETN / 3324.TW,US,CDU 模組,CDU/液冷模組,Boyd 2026-03 併入 Eaton；Schneider 以 Motivair 推 2.5MW CDU；Vertiv 2026-04 併 Strategic Thermal Labs（冷板/server-side 液冷）、2026-06 併 ThermoKey（熱交換/heat rejection、強化 EMEA）,https://www.datacenterdynamics.com/en/news/schneider-electric-and-motivair-unveil-first-joint-liquid-cooling-portfolio/
power,AI 資料中心 電源 / 散熱供應鏈,hw,分歧管 / UQD 快接頭,t-manifold,CPC (Colder Products),—,US,UQD 規格主導,液冷盲插快接頭/UQD,Dover 旗下、規格制定者,
power,AI 資料中心 電源 / 散熱供應鏈,hw,分歧管 / UQD 快接頭,t-manifold,Danfoss / Parker / Staubli,— / PH / —,DK,UQD/manifold,快接頭/分歧管,Parker=PH、Danfoss/Staubli 未上市,
power,AI 資料中心 電源 / 散熱供應鏈,hw,分歧管 / UQD 快接頭,t-manifold,富世達 Fositek,6805.TW,TW,UQD 台廠,UQD 快接頭/液冷件,進 Nvidia GB300 UQD 供應鏈,https://www.pocket.tw/school/report/SCHOOL/4862/
power,AI 資料中心 電源 / 散熱供應鏈,hw,分歧管 / UQD 快接頭,t-manifold,福華 / 廣運 Kenmec,8085.TWO / 6125.TW,TW,快接/manifold 台廠,快接頭/分歧管,液冷連接切入,
power,AI 資料中心 電源 / 散熱供應鏈,hw,熱導管 / 均熱板 VC,t-vc,超眾 Chaun-Choung,6230.TWO,TW,VC/heat pipe 台廠,vapor chamber/heat pipe,月產能百萬級,
power,AI 資料中心 電源 / 散熱供應鏈,hw,熱導管 / 均熱板 VC,t-vc,泰碩 Taisol,3338.TWO,TW,VC/heat pipe,均溫板/熱導管/薄型 VC,散熱台廠,https://www.taisol.com/thermal/vapor-chamber/
power,AI 資料中心 電源 / 散熱供應鏈,hw,熱導管 / 均熱板 VC,t-vc,力致 Forcecon,3483.TWO,TW,VC 台廠,vapor chamber/散熱模組,VC 供應,https://www.forcecon.com/zh-hant/product/vapor-chamber/
power,AI 資料中心 電源 / 散熱供應鏈,hw,熱導管 / 均熱板 VC,t-vc,雙鴻 Auras,3324.TW,TW,VC+液冷,VC/heat pipe/cold plate,氣液冷兼具,
power,AI 資料中心 電源 / 散熱供應鏈,hw,風扇 / TIM 導熱介面 / 浸沒式,t-fan,台達電 Delta,2308.TW,TW,伺服器風扇,高轉速伺服器風扇,氣冷+L2A 輔助,
power,AI 資料中心 電源 / 散熱供應鏈,hw,風扇 / TIM 導熱介面 / 浸沒式,t-fan,建準 Sunon,2421.TW,TW,風扇台廠,DC 風扇/散熱風扇,伺服器風扇,
power,AI 資料中心 電源 / 散熱供應鏈,hw,風扇 / TIM 導熱介面 / 浸沒式,t-fan,Honeywell / 信越,HON / 4063.T,US,TIM 領導,導熱膏/TIM/PCM,信越=Shin-Etsu,
power,AI 資料中心 電源 / 散熱供應鏈,hw,風扇 / TIM 導熱介面 / 浸沒式,t-fan,中石科技 Sinwa,300684.SZ,CN,TIM 中系,導熱介面材料/液態金屬,中國 TIM,
power,AI 資料中心 電源 / 散熱供應鏈,hw,風扇 / TIM 導熱介面 / 浸沒式,t-fan,GRC / LiquidStack,— / —,US,浸沒式前瞻,single/two-phase immersion,試點、3M 退 PFAS（待證）,
robot,人形機器人供應鏈,hw,諧波減速機 Harmonic Drive,p-harmonic,Harmonic Drive Systems 哈默納科,6324.T,JP,諧波 >70% 全球領導⚑,strain wave gear / 諧波減速齒輪,FY2026/3 實績營收 ¥595.57 億（+7.0% YoY，工業機器人/半導體設備/醫療帶動），但淨利暴跌 53.7% 至 ¥16.08 億、淨利率由 6.2% 滑落至 2.7%——毛利率壓縮，人形『題材』尚未轉化為上游零件商實際利潤；單點地位未變（>70% 全球）但短期盈利下滑；人形訂單 FY03/26 ¥25 億、FY03/27 預期翻倍~翻三倍；三年計畫目標 FY03/27 營收 ¥900 億、營益 ¥150 億,https://www.ainvest.com/news/harmonic-drive-revenue-grows-profits-collapse-valuation-ignores-2605/
robot,人形機器人供應鏈,hw,諧波減速機 Harmonic Drive,p-harmonic,綠的諧波 Leaderdrive,688017.SS,CN,中國諧波 ~30-40%（國內龍頭）,諧波減速機 / 人形關節・手指送樣,中國諧波市占 30-40%、客戶含 AgiBot/UBTech 等人形廠；2025 減速機出貨 50 萬台、2026 目標 80 萬台、訂單已排到明年（2026/4 中國人形機器人生態大會）；人形成本替代主力,https://humanoid.guide/leaderdrive-harmonic-reducers-surge-as-humanoid-demand-lifts-shares/
robot,人形機器人供應鏈,hw,諧波減速機 Harmonic Drive,p-harmonic,上銀 HIWIN,2049.TW,TW,諧波+軸承+模組,harmonic reducer / 交叉滾子軸承,MS 全球百大人形供應商台廠之一,
robot,人形機器人供應鏈,hw,RV 擺線減速機 / 行星減速,p-rv,Nabtesco 那博特斯克,6268.T,JP,RV 擺線 ~35% 全球,RV 減速機 / RVmini / Monocrank,2025/12 推 RVmini/Monocrank 小型精密新系列；2026 計畫倍增 RV 產能；人形需求被視為超越 2022 景氣高峰的新基礎負載,https://www.nabtesco.com/en/news/20251202-17329/
robot,人形機器人供應鏈,hw,RV 擺線減速機 / 行星減速,p-rv,和大工業 Hota,1536.TW,TW,行星減速台廠,行星減速機 / Optimus 關節件,確認 Tesla Optimus 台灣獨家行星齒輪供應商；2026 年營收增 30%+（含 Rivian 6.6 萬件訂單）；Optimus 量產時程跟隨 Tesla Fremont 7-8 月節奏；合資盟英諧波年產 10 萬套,https://www.hotagroup.com/
robot,人形機器人供應鏈,hw,RV 擺線減速機 / 行星減速,p-rv,住友重機 Sumitomo HI,6302.T,JP,行星/擺線,Cyclo 減速機,工業傳動老廠,
robot,人形機器人供應鏈,hw,滾珠/行星滾柱螺桿・線性傳動,p-screw,上銀 HIWIN,2049.TW,TW,滾珠螺桿/線軌全球前列,ball screw / 線性導軌 / 行星滾柱螺桿(2026),robotics 佔比升至 ~12%（Q1 2026，半導體自動化拉動）；毛利率 Q1 2026 31.9%（六季新高）；EPS NT$1.64；2026/5/8 法說：接單大於產能、能見度 3.5-5 個月、全年毛利率拚站穩 30%+；3 月營收 NT$23.6 億（+17.4% YoY，2022/10 以來新高）；人形仍屬小批送樣；2027+ 才看量產貢獻,https://www.hiwin.tw/
robot,人形機器人供應鏈,hw,滾珠/行星滾柱螺桿・線性傳動,p-screw,全球傳動 TBI Motion,4540.TW,TW,傳動台廠,滾珠螺桿/線性導軌/滾珠花鍵,人形機器人概念股（卡位）,https://www.tbimotion.com.tw/
robot,人形機器人供應鏈,hw,滾珠/行星滾柱螺桿・線性傳動,p-screw,直得 Chieftek,1597.TW,TW,微小線性利基,微小/大型線軌 + 線性馬達,延伸機器人模組（概念）,
robot,人形機器人供應鏈,hw,滾珠/行星滾柱螺桿・線性傳動,p-screw,THK / NSK,6481.T / 6471.T,JP,線性/滾珠全球,LM guide / ball screw,日系全球龍頭,
robot,人形機器人供應鏈,hw,無框馬達 / 伺服 / 驅動,p-motor,Nidec 日本電產,6594.T,JP,小型精密馬達全球,BLDC / 關節馬達 / 減速馬達,馬達龍頭、人形布局,https://www.nidec.com/en/ir/
robot,人形機器人供應鏈,hw,無框馬達 / 伺服 / 驅動,p-motor,Maxon,—,CH,精密 BLDC 高階,精密 DC/BLDC 馬達+驅動,火星車級、人形高階關節（未上市）,
robot,人形機器人供應鏈,hw,無框馬達 / 伺服 / 驅動,p-motor,台達電 Delta,2308.TW,TW,motion/伺服切入,伺服馬達/驅動器/motion 系統,工業自動化延伸機器人,
robot,人形機器人供應鏈,hw,無框馬達 / 伺服 / 驅動,p-motor,東元 TECO / Allied Motion,1504.TW / —,TW,馬達台廠/無框,伺服馬達 / frameless 力矩馬達,Allied(被 Allient 併)無框力矩,
robot,人形機器人供應鏈,hw,力/扭矩感測 · 編碼器 · IMU,p-sensor,ATI(Novanta) / FUTEK,NOVT / —,US,六軸力矩領先,6-axis F/T sensor,工業/人形手腕,https://www.futek.com/applications/Humanoid-Robot-Sensors
robot,人形機器人供應鏈,hw,力/扭矩感測 · 編碼器 · IMU,p-sensor,Bota Systems,—,CH,整合式六軸,SensONE 6-axis F/T + IMU,ETH 衍生、人形 (未上市),
robot,人形機器人供應鏈,hw,力/扭矩感測 · 編碼器 · IMU,p-sensor,海伯森 Hypersen / 宇立,—,CN,中系切入,六軸力矩/觸覺,人形成本替代,
robot,人形機器人供應鏈,hw,力/扭矩感測 · 編碼器 · IMU,p-sensor,XELA Robotics,—,JP,觸覺水平供應,uSkin / 3D 觸覺感測,2025/12 將 uSkin 整合進 Tesollo DG-5F 五指仿生手、2026 Q1 末起接單，並對 Wonik/Sake/Weiss/Robotiq 等多家供貨；CES 2026 展 3D 觸覺——觸覺（BOM 最大成本、最深良率瓶頸）出現可量產的水平供應層（未上市）,https://www.robotics247.com/article/ces-2026-xela-robotics-demos-3d-tactile-sensor-to-give-robots-a-human-sense-of-touch
robot,人形機器人供應鏈,hw,力/扭矩感測 · 編碼器 · IMU,p-sensor,雷尼紹 / 多摩川,RSW.L / —,UK,編碼器全球,absolute encoder,關節角度回授,
robot,人形機器人供應鏈,hw,力/扭矩感測 · 編碼器 · IMU,p-sensor,Bosch / ST / TDK,— / STM / TDK,DE,MEMS IMU 全球,MEMS IMU / 觸覺感測,平衡/姿態,
robot,人形機器人供應鏈,hw,靈巧手 / 微型致動,p-hand,兆威機電 Zhaowei,003021.SZ,CN,微型傳動切入,靈巧手微型減速/傳動模組,人形靈巧手概念；2026-H1：供 Tesla Optimus V3 靈巧手驅動模組（V3 中國供應鏈 ~70% 之一）,https://finance.biggo.com/news/gQPHv50BZk7xib5f4ox8
robot,人形機器人供應鏈,hw,靈巧手 / 微型致動,p-hand,智元 AgiBot OmniHand,—,CN,靈巧手水平供應（新層級）,OmniHand Agile/Professional 跨 OEM 靈巧手模組,CES 2026：智元將 OmniHand 系列定位為跨 OEM 對外銷售、可相容他牌機器人——把過去各家自研的靈巧手轉為獨立供貨業務層；靈巧手約佔 BOM ~31%（IDTechEx）為單一最大成本項，代表最深子系統開始出現專業分工的水平供應商（智元 AgiBot 未上市）,https://autonews.gasgoo.com/articles/news/zhiyuan-robot-spins-off-dexterous-hand-business-humanoid-robots-trigger-a-division-of-labor-revolution-2013868661754662912
robot,人形機器人供應鏈,hw,靈巧手 / 微型致動,p-hand,Wonik Robotics,—,KR,Allegro Hand,多指靈巧手,研究/商用靈巧手（未上市）,
robot,人形機器人供應鏈,hw,靈巧手 / 微型致動,p-hand,因時機器人 Inspire,—,CN,中系靈巧手,靈巧手 + 微型缸,成本替代（未上市）,
robot,人形機器人供應鏈,hw,靈巧手 / 微型致動,p-hand,Maxon / 鳴志 Moons,— / 603728.SS,CH,微型空心杯馬達,空心杯 BLDC / 步進,手指致動馬達,
robot,人形機器人供應鏈,hw,關節致動器模組 Actuator,f-actuator,上銀(大銀) / 和大,2049.TW / 1536.TW,TW,關節模組台廠,伺服+諧波關節模組 / 行星關節件,大銀整合模組；和大送樣（未量產）,
robot,人形機器人供應鏈,hw,關節致動器模組 Actuator,f-actuator,Harmonic / Nabtesco / Nidec,6324.T / 6268.T / 6594.T,JP,關鍵件供應,諧波/RV 減速＋馬達,致動器核心日廠,
robot,人形機器人供應鏈,hw,關節致動器模組 Actuator,f-actuator,綠的-KY / 全球傳動,3164.TW / 4540.TW,TW,諧波/線性,諧波 / 滾珠螺桿,致動器內部件（概念）,
robot,人形機器人供應鏈,hw,關節致動器模組 Actuator,f-actuator,Tesla / Figure(自研),TSLA / —,US,OEM 自研致動器,自製旋轉/線性致動器,垂直整合降本,
robot,人形機器人供應鏈,hw,關節致動器模組 Actuator,f-actuator,Schaeffler 舍弗勒,SHA.DE,DE,汽車 Tier-1 跨入致動器,關節致動器 / motion 模組,2026/5 與英國 Humanoid 簽 5 年（至 2031）綁定供貨：成 preferred supplier、供其輪式平台 >50% 關節致動器需求、累計七位數顆；5 個月內簽下三項人形致動器合作（Neura Robotics、英國 Humanoid、中國樂聚 Leju），共同開發次世代諧波(strain-wave)致動器；自家德廠 2026 末起部署人形（搬箱）、目標 2032 全球部署四位數機隊；另與 Hexagon Robotics 結策略夥伴；2026/6 再以策略投資人入股 Neura Robotics $14 億輪。汽車傳動巨頭正式跨入人形致動器,https://roboticsandautomationnews.com/2026/05/13/humanoid-secures-landmark-deal-with-schaeffler-to-deploy-thousands-of-humanoid-robots/101411/
robot,人形機器人供應鏈,hw,關節致動器模組 Actuator,f-actuator,拓普集團 Tuopu,601689.SS,CN,Tesla V3 旋轉關節 Tier 0.5,旋轉關節致動器 / 線性致動器組裝,2026-H1：Tesla 完成 Optimus V3 工廠審核、中國供應商拿下 ~70% 零件份額；拓普以 Tier 0.5 拿下 ~¥30 億（~$4.1 億）旋轉關節訂單、2026 交付、傳獨家供線性致動器組裝；對台廠（和大送樣、上銀小批）形成份額壓力,https://finance.biggo.com/news/gQPHv50BZk7xib5f4ox8
robot,人形機器人供應鏈,hw,關節致動器模組 Actuator,f-actuator,三花智控 Sanhua,002050.SZ,CN,Tesla V3 線性致動器,線性致動器,2025/10 傳獲 Tesla Optimus 線性致動器訂單 >¥50 億、2026 Q1 起交付；長三角產業聚落成 V3 供應鏈最大贏家,https://finance.biggo.com/news/gQPHv50BZk7xib5f4ox8
robot,人形機器人供應鏈,hw,工業機械臂 / 協作臂 OEM,f-arm,Fanuc 發那科,6954.T,JP,工業臂 ~11-17%,六軸工業機器人/CNC,全球龍頭,https://www.fanuc.co.jp/en/ir/
robot,人形機器人供應鏈,hw,工業機械臂 / 協作臂 OEM,f-arm,Yaskawa 安川電機,6506.T,JP,~8% Motoman,工業機器人+伺服,伺服+機器人垂直整合,
robot,人形機器人供應鏈,hw,工業機械臂 / 協作臂 OEM,f-arm,ABB,ABBN.SW,CH,~13%,工業機器人/cobot,瑞士；機器人事業,
robot,人形機器人供應鏈,hw,工業機械臂 / 協作臂 OEM,f-arm,達明 Techman,—,TW,cobot 全球前列,AI 協作臂 + TM Xplore I 輪式人形,廣達子公司、Nvidia GTC 2026（未獨立掛牌）,https://www.tm-robot.com/en
robot,人形機器人供應鏈,hw,工業機械臂 / 協作臂 OEM,f-arm,KUKA / Universal Robots,— / TER,DE,四大家族/cobot 龍頭,工業臂 / UR cobot,KUKA=美的旗下未獨立；UR=Teradyne,
robot,人形機器人供應鏈,hw,人形機器人整機 OEM（西方）,f-robot,Tesla Optimus,TSLA,US,話題/規模領跑,Optimus Gen2 / V3,V3 為 37 關節、步速 1.2 m/s；Musk Q1'26 法說再次延後 V3、Fremont（原 Model S/X 線）量產延至 2026 Q3+、目標 2026 出 5–10 萬台、年底拚百萬台/年產能；自研致動器+AI5 晶片,https://www.tesla.com/AI
robot,人形機器人供應鏈,hw,人形機器人整機 OEM（西方）,f-robot,Figure AI,—,US,估值 $39B 領先新創,Figure 03 + Helix 02 VLA,"BotQ 量產里程碑（2026/5：累計交付 350+ 台 F.03、產速由 1 台/日提至 1 台/小時、<120 天 24x；首條產線年產能 12,000 台）；BMW Spartanburg 40 台 Figure 03 商業部署（F.02 已完成 30,000 輛 X3 生產；F.03 Phase 1 合約含 2026-2027 擴展至更多工作站）；BMW Leipzig 試點選用 Hexagon AEON（2026 春測試、夏季正式 pilot，Figure 未入選——首個客戶分流警訊）；Nvidia 投資；估值 $39B（未上市）",https://www.figure.ai/news/ramping-figure-03-production
robot,人形機器人供應鏈,hw,人形機器人整機 OEM（西方）,f-robot,1X Technologies,—,US,家用人形,NEO 家用機器人,"OpenAI 系投資；2026/4/30 加州 Hayward NEO Factory 開幕投產（美國首座垂直整合人形工廠、年產能 10,000 台、每台搭載 Jetson Thor）；首年 10,000 台 5 天內售罄、訂價 $20,000/台或 $499/月；2026 年內開始對美消費者出貨；目標 2027 年底 100,000+ 台/年（未上市）",
robot,人形機器人供應鏈,hw,人形機器人整機 OEM（西方）,f-robot,Agility Robotics,—,US,物流人形,Digit 倉儲,"已商業部署：GXO Flowery Branch 100,000+ totes 里程碑（2025/11）、Amazon、Mercado Libre（2026 德州 San Antonio）、Toyota；Digit 累計部署數百萬工時（未上市）",
robot,人形機器人供應鏈,hw,人形機器人整機 OEM（西方）,f-robot,Boston Dynamics,—,US,技術標竿,電動 Atlas,Hyundai 旗下（005380.KS）；CES 2026 正式版 Atlas 發布（56 DOF、50 kg 舉重、7.5 ft 觸及範圍）；CES Best Robot；Google DeepMind 合作 foundation model；2026 全部產能已承諾（Hyundai RMAC + DeepMind）；Hyundai Mobis 供 actuator；規劃 2028 達 3 萬台/年；估值因 Atlas 動能飆至 ~$200-280 億（自 Hyundai 收購以來 ~20-24x）、傳最快 2027 那斯達克 IPO,https://bostondynamics.com/atlas/
robot,人形機器人供應鏈,hw,人形機器人整機 OEM（中國）,f-robot-cn,Unitree 宇樹,—,CN,2025 人形出貨 ~32% 全球(第二),G1 / H1 人形 + 四足,"2026/6/1 上交所上市委通過 IPO（A 股「具身智慧第一股」，受理到過會僅 73 天）、擬募 ¥42 億、目標估值 ~$6.2B；2025 營收 ¥16.99 億（$2.5 億，+335%）、扣非淨利 ¥5.9 億、核心毛利 60.13%；2025 人形出貨 5,500+（出貨量全球第一含/第二僅次 AgiBot）、四足累計超 3 萬台；Q1 2026 營收 ¥4.23 億（+68.5% YoY）但淨利年減 ~47.7%（R&D 與產能投入加重）、H1 2026 調整後淨利指引 ¥2.36–2.83 億（YoY -6.4% 至 -22%）；與 Nvidia 合作 H2 Plus 入選 Isaac GR00T 參考機體、2026H2 推 H2+；出貨領先但獲利承壓、掛牌在即",https://chinabizinsider.com/unitree-races-toward-chinas-first-humanoid-robot-ipo-betting-big-on-embodied-ai/
robot,人形機器人供應鏈,hw,人形機器人整機 OEM（中國）,f-robot-cn,UBTech 優必選,9880.HK,CN,工業人形量產,Walker S2 工業人形,2025/11 量產、訂單 >¥8 億、Airbus,https://www.ubtrobot.com/en/humanoid/products/walker-s2
robot,人形機器人供應鏈,hw,人形機器人整機 OEM（中國）,f-robot-cn,Xpeng 小鵬,9868.HK,CN,車廠跨界,IRON 人形(82 DOF),"2026/1 完成首個 ET1 版本原型（汽車標準）；廣州工廠 2026 Q1 破土、9 個月內量產目標；IRON 62 DOF、單手 22 DOF、三顆 Turing 晶片 2,250 TOPS、VLA 2.0；硬體良率仍為瓶頸（公司承認）",https://www.sec.gov/Archives/edgar/data/0001810997/000119312526117623/d270013dex992.htm
robot,人形機器人供應鏈,hw,人形機器人整機 OEM（中國）,f-robot-cn,Fourier 傅利葉 / 智元 Agibot,— / —,CN,AgiBot 2025 出貨 ~39% 全球(第一),GR 系列 / 遠征 A1,"智元 AgiBot：2025 交付 5,168 台、全球出貨市占 ~39%（超越 Unitree 居第一）；2026/3 累計出貨 10,000 台（三個月內從 5,000 到 10,000）、HK IPO Q3 目標估值 HK$40-50B（CICC/CITIC/MS 聯席保薦）；傅利葉 Fourier：2025 出貨 ~300 台、復健/通用（未上市）",
robot,人形機器人供應鏈,hw,整機代工 / EMS / 系統整合,f-em,鴻海 Foxconn,2317.TW,TW,整機代工龍頭,人形組裝 + Nvidia 合作部署,Houston AI 廠導入、2026Q1 起,https://www.foxconn.com/en-us/press-center/press-releases
